Compound_name;mean_c;median_c;Linear_6tR_st_61_c_pred;MLR_3tR_st61_c_pred;MLR_2tR_st61_c_pred;knn_st61_1tR_c_pred;knn_st20_1tR_c_pred;knn_3tR_st61_c_pred;knn_2tR_st61_c_pred;Cosine_c_pred;conc_M
Ametryn;1.0654148819936805e-5;2.2771444593921895e-5;1.0446827473466915e-5;4.649210711983e-6;6.995062388625846e-6;2.7789292590649413e-6;2.1053039601389123e-5;5.66626670619703e-6;4.5833700567130025e-6;9.451533770685696e-6;1.7403667966947493e-6
Ametryn;1.3725536762661064e-5;4.73011904633446e-5;1.3672684992743771e-5;5.759856144154671e-6;8.300634730072337e-6;6.569676573110602e-6;6.8909969833224675e-6;5.374571191707356e-6;5.3478112687079235e-6;9.043396971438194e-6;1.7403667966947493e-6
Ametryn;2.520349641579201e-6;5.386821902950676e-6;2.471305622193126e-6;1.099819117379481e-6;1.6547547140515604e-6;5.6585685742266584e-6;4.980315341026795e-6;1.3404142839953827e-6;1.08424382603377e-6;2.235858551810871e-6;3.480733593389499e-7
Ametryn;1.2016711811654478e-6;2.5683692976783465e-6;1.1782876062310438e-6;5.243799971426345e-7;7.889663477514553e-7;2.697934711168111e-6;2.3745520540865016e-6;6.390927628955932e-7;5.169538930657933e-7;1.0660293883629427e-6;1.7403667966947495e-7
Atraton;3.515762448704957e-5;1.3704553630342355e-4;3.759310423717372e-5;1.0393070997436205e-5;1.7369894476123506e-5;7.328407644897891e-6;0.04266992575595174;2.8736217657493182e-5;3.305636240924302e-5;7.328407644897891e-6;7.201405116177244e-6
Atraton;2.1790613349217664e-5;8.494050256222775e-5;2.330011799661935e-5;6.441601072891651e-6;1.0765819931472931e-5;4.542129901701501e-6;0.026446720088561873;1.7810640429476422e-5;2.0488256032678194e-5;4.542129901701501e-6;3.600702558088622e-6
Atraton;1.2348701614886018e-5;4.813563089526665e-5;1.3204135198985492e-5;3.650443807912571e-6;6.100970901680693e-6;2.5740168921944154e-6;0.014987308977137515;1.0093258079012538e-5;1.1610658052725938e-5;2.5740168921944154e-6;1.800351279044311e-6
Atraton;2.8708128121475476e-6;1.1190519473590208e-5;3.0696830877248342e-6;8.486512331909496e-7;1.4183471248483946e-6;5.984046665997725e-7;0.003484233401454447;2.3464697352968147e-006;2.6992332420639984e-6;5.984046665997725e-7;3.600702558088622e-7
Atraton;1.4802140011856877e-6;5.769921164925462e-6;1.5827531026845932e-6;4.375713498899423e-7;7.313110990233923e-7;3.085422226513012e-7;0.0017964985534440472;1.2098585253792953e-6;1.3917462052777054e-6;3.085422226513012e-7;1.800351279044311e-7
Atraton;2.3692872620007495e-5;5.063951567184416e-5;2.3231827975678164e-5;9.869927475972825e-6;1.5128780621964406e-5;7.381104874557174e-6;2.113459406090029e-4;1.8790056698493605e-5;2.0923681125349305e-5;7.381104874557174e-6;7.201405116177244e-6
Atraton;3.101709919910856e-5;1.0689168243159049e-4;3.0897664264160684e-5;1.1925689581965045e-5;1.721720124669008e-5;8.225271739209529e-6;8.576054131342185e-5;2.093283465880245e-5;2.226031842200407e-5;8.225271739209529e-6;7.201405116177244e-6
Atraton;1.3537864039222768e-5;2.8934899080097272e-5;1.3274427865355373e-5;5.639575174766923e-6;8.644429842856149e-6;4.217487505783409e-6;1.2076089949473698e-4;1.0736445383945721e-5;1.1955576464621237e-5;4.217487505783409e-6;3.600702558088622e-6
Atraton;1.8693586292540106e-5;6.442217167578195e-5;1.8621604472175158e-5;7.187451858970659e-6;1.0376574390627743e-5;4.9572600599905195e-6;5.168671864658053e-5;1.2615936407523381e-5;1.34159929221593e-5;4.9572600599905195e-6;3.600702558088622e-6
Atraton;8.128899460831128e-6;1.7374150371871334e-5;7.970717478392114e-6;3.386319988489958e-6;5.190604727983379e-6;2.5324180987854747e-6;7.25116759887779e-5;6.446769212627567e-6;7.178804484637481e-6;2.5324180987854747e-6;1.800351279044311e-6
Atraton;1.0336347907533578e-5;3.562130716808838e-5;1.0296546602066224e-5;3.974197450417354e-6;5.73757658436751e-6;2.741045182359186e-6;2.8579422790749298e-5;6.975799391661925e-6;7.418179058760136e-6;2.741045182359186e-6;1.800351279044311e-6
Atraton;1.8925026467777308e-6;4.044904937343014e-6;1.8556760355149345e-6;7.883748066922629e-7;1.2084333473945053e-6;5.895764829903957e-7;1.6881564274756166e-5;1.5008830970109493e-6;1.6713094501094006e-6;5.895764829903957e-7;3.600702558088622e-7
Atraton;9.639730961269885e-7;2.060329766317012e-6;9.452149387530443e-7;4.0156990248316065e-7;6.155326848997512e-7;3.003091534268602e-7;8.598864476681879e-6;7.644961175688289e-7;8.513052005244951e-7;3.003091534268602e-7;1.800351279044311e-7
Atrazine;8.267922534555316e-6;3.222862449881017e-5;8.840667656055828e-6;1.4257832798940446e-5;1.0445702030364679e-5;6.9286019774777316e-6;1.5152215355264644e-5;1.2835077056839267e-5;1.2835077056839267e-5;6.9286019774777316e-6;6.881233834373277e-6
Atrazine;4.2511109972000665e-6;1.657096561547456e-5;4.545598889947899e-6;7.33093828038333e-6;5.370858107241166e-6;3.562473636947529e-6;7.790802231091983e-6;6.599401118986696e-6;6.599401118986696e-6;3.562473636947529e-6;3.4406169171866386e-6
Atrazine;2.2670378538969126e-006;8.836985519937716e-6;2.42408273012183e-6;3.909452046102102e-6;2.864178010182363e-6;1.8998004507031622e-6;4.154688875859252e-6;3.5193369826490983e-6;3.5193369826490983e-6;1.8998004507031622e-6;1.7203084585933193e-6
Atrazine;4.7500391530123003e-7;1.8515803404937612e-6;5.079089375780327e-7;8.191327839492466e-7;6.001204464308753e-7;3.980580433731383e-7;8.7051633456375e-7;7.373934419088684e-7;7.373934419088684e-7;3.980580433731383e-7;3.4406169171866385e-7
Atrazine;2.364477037819676e-7;9.216806552003801e-7;2.528271834233312e-7;4.077483566309214e-7;2.9872827776841344e-7;1.9814554637477886e-7;4.333260880213228e-7;3.670601030997063e-7;3.670601030997063e-7;1.9814554637477886e-7;1.7203084585933193e-7
Atrazine;1.956796365589959e-5;4.182321907991124e-5;1.9187186491869034e-5;2.3713924445130145e-5;2.0555761562055814e-5;0.13216056846364518;1.2104506641937311e-5;1.4695165758865027e-5;1.1999921500087054e-5;6.9649487930282234e-6;6.881233834373277e-6
Atrazine;2.5822486147741998e-5;8.89899139561675e-5;2.5723053672337056e-5;3.4481637662248705e-5;2.9513849449939005e-5;7.952722442356468e-6;1.296435084637647e-5;2.2321076029822875e-5;1.8237891059372638e-5;7.952722442356468e-6;6.881233834373277e-6
Atrazine;1.0352638987372241e-5;2.212701822417579e-5;1.0151184784821367e-5;1.254610357374806e-5;1.0875243960211838e-5;0.06992095231419274;6.404017790908222e-6;7.774633509974685e-6;6.348685910899727e-6;3.6848801279338e-6;3.4406169171866386e-6
Atrazine;1.6338838272208628e-5;5.630719690074164e-5;1.6275923681980887e-5;2.181780243393196e-5;1.867449982135179e-5;5.031980463305953e-6;8.203022380230365e-6;1.4123367100531456e-5;1.1539785547384486e-5;5.031980463305953e-6;3.4406169171866386e-6
Atrazine;5.593745444693795e-6;1.1955686617403875e-5;5.484895563112113e-6;6.778919829032222e-6;5.876119744595644e-6;1.991017116989636e-6;3.4602235612896147e-6;4.2007956457895675e-6;3.430326599546682e-6;1.991017116989636e-6;1.7203084585933193e-6
Atrazine;8.642955381637503e-6;2.9785507535500098e-5;8.609674680333465e-6;1.154123015481478e-5;9.878478875996804e-6;2.661828332042482e-6;4.339253210401055e-6;7.471010463210842e-6;6.104341688072e-6;2.661828332042482e-6;1.7203084585933193e-6
Atrazine;1.271992485221173e-6;2.718669214278045e-6;1.247240513084069e-6;1.541495794848026e-6;1.3362031274547157e-6;4.5274831252107073e-7;7.868392315422157e-7;9.552419834304159e-7;7.800407972831042e-7;4.5274831252107073e-7;3.4406169171866385e-7
Atrazine;6.549192032532136e-7;1.3997792411599225e-6;6.421749912713642e-7;7.936801588922183e-7;6.879797622899729e-7;2.3310952506058165e-7;4.051251313174196e-7;4.918317725701716e-7;4.016247764017438e-7;2.3310952506058165e-7;1.7203084585933193e-7
Benzothiazole;7.457022246373254e-7;2.9067709434043875e-6;7.973593742378542e-7;1.328122188519454e-6;9.473320870252942e-7;1.2872995826496959e-5;2.880827505907955e-7;1.0340985816468967e-6;7.510126748206284e-7;1.2872995826496959e-5;1.2870646090394381e-5
Benzothiazole;3.614933215013827e-7;1.409112442551729e-6;3.8653510623988333e-7;6.438324647899296e-7;4.5923722819811103e-7;6.240429309778535e-6;1.396535868308156e-7;5.012989350021234e-7;3.640676631246271e-7;6.240429309778535e-6;6.435323045197191e-6
Benzothiazole;1.8471273702598178e-7;7.200161124971179e-7;1.9750837203205262e-7;3.289799553242287e-7;2.3465707474867973e-7;3.1886807015933833e-6;7.135898431505846e-8;2.561494026165509e-7;1.8602815188702108e-7;3.1886807015933833e-6;3.2176615225985953e-6
Benzothiazole;3.4977642022220773e-8;1.3634395894211007e-7;3.740065381824212e-8;6.229642468130655e-8;4.4435220281459616e-8;6.03816141210711e-7;1.3512706533552681e-8;4.85050584663643e-8;3.522673210047385e-8;6.03816141210711e-7;6.43532304519719e-7
Benzothiazole;1.711000182814071e-8;6.669533027050318e-8;1.8295265724237374e-8;3.047352190026532e-8;2.1736362324441723e-8;2.9536854638208084e-7;6.610006281879603e-9;2.3727203752223444e-8;1.7231849141106358e-8;2.9536854638208084e-7;3.217661522598595e-7
Benzothiazole;3.2428398432242544e-6;6.9310227466281515e-6;3.1797367334361326e-6;4.055764407232296e-6;3.4519586242200973e-6;1.2856287623741873e-5;6.407985921184803e-6;2.7656251396664985e-6;2.765625139666499e-6;1.2856287623741873e-5;1.2870646090394381e-5
Benzothiazole;6.345851271108074e-7;2.1869186234181574e-6;6.321415835386365e-7;7.95227826180125e-7;6.822370970459466e-7;2.167204363283304e-7;0.0017863092144276287;5.590757551165817e-7;5.137915415622787e-7;1.401511802694575e-5;1.2870646090394381e-5
Benzothiazole;1.6381615404961492e-6;3.5012937575545397e-6;1.6062842068817247e-6;2.048820660423115e-6;1.7438005362481626e-6;6.494516213243079e-6;3.2370750933196186e-6;1.3970905003826442e-6;1.3970905003826444e-6;6.494516213243079e-6;6.435323045197191e-6
Benzothiazole;4.039591760645868e-7;1.3921313429743218e-6;4.0240368444349224e-7;5.062198335941504e-7;4.342930898146517e-7;8.921632872786125e-6;0.0011371145771129354;3.558920178649972e-7;3.270653517257909e-7;8.921632872786125e-6;6.435323045197191e-6
Benzothiazole;8.063596258773742e-7;1.7234575801195847e-6;7.906685025224025e-7;1.0085002122124364e-6;8.583587840720267e-7;3.196824937288619e-6;1.5934000381889138e-6;6.876961431191839e-7;6.876961431191839e-7;3.196824937288619e-6;3.2176615225985953e-6
Benzothiazole;1.823222193758649e-7;6.283220957783131e-7;1.8162016654136467e-7;2.2847636350810352e-7;1.9601307430617515e-7;4.0266739863905705e-6;5.132232801433653e-4;1.6062767328975547e-7;1.4761709682777438e-7;4.0266739863905705e-6;3.2176615225985953e-6
Benzothiazole;1.6122615680147451e-007;3.445936938505724e-7;1.5808882274699811e-7;2.016428007188063e-7;1.7162303700677222e-7;6.391835380465083e-7;3.1858956743400815e-7;1.3750019550106276e-7;1.375001955010628e-7;6.391835380465083e-7;6.43532304519719e-7
Benzothiazole;8.311973491626011e-8;1.7765440208280468e-7;8.150229032708629e-8;1.039564328520058e-7;8.847982005234984e-8;3.295294467056175e-7;1.642480408734679e-7;7.088787593600787e-8;7.088787593600788e-8;3.295294467056175e-7;3.217661522598595e-7
Benzylamine;2.3999526080076763e-7;9.355091450742483e-7;2.566204909274884e-7;4.763683329746017e-7;1.6215499505597127e-7;2.8346216112502733e-6;2.8346216112502733e-6;2.4548418553657684e-6;1.0165285572776035e-6;2.8346216112502733e-6;1.4596169779157578e-5
Benzylamine;1.341149377671302e-7;5.2278428479623e-7;1.4340550332400742e-7;2.66205712220947e-7;9.061598549070738e-8;1.5840525338614387e-6;1.5840525338614387e-6;1.3718227666747053e-6;5.680598181102099e-7;1.5840525338614387e-6;7.298084889578789e-6
Benzylamine;7.79181120982846e-8;3.0372727441221424e-7;8.331574595301722e-8;1.5466022556004263e-7;5.264608575982156e-8;9.203030248375324e-7;9.203030248375324e-7;7.970017500834711e-7;3.300314590079209e-7;9.203030248375324e-7;3.6490424447893944e-6
Benzylamine;1.656052907660928e-8;6.455346804242571e-8;1.7707729258813873e-8;3.28711142173377e-8;1.118927307806762e-8;1.9559900248724015e-7;1.9559900248724015e-7;1.6939284462792294e-7;7.014409648686525e-8;1.9559900248724015e-7;7.298084889578789e-7
Benzylamine;1.2121804213274184e-8;4.725117762109276e-8;1.296151989734361e-8;2.4060657058205777e-8;8.190207988751418e-9;1.431725279726095e-7;1.431725279726095e-7;1.2399041650242205e-7;5.134334781198217e-8;1.431725279726095e-7;3.6490424447893946e-7
Benzylamine;3.2045260275030144e-6;6.8491334332138934e-6;3.1421684743987695e-6;4.495543066544424e-6;2.5384367025858555e-6;1.4623746883845397e-5;1.4623746883845397e-5;8.568518872846466e-6;6.262029537465333e-6;1.4623746883845397e-5;1.4596169779157578e-5
Benzylamine;2.8519861694670058e-6;9.828565784601707e-6;2.8410042662130635e-6;2.9157136167106366e-006;1.8087640447664286e-6;1.9801361435032265e-4;2.5747693668822606e-6;8.20147927152119e-6;4.594098663645682e-6;1.0077573289175879e-5;1.4596169779157578e-5
Benzylamine;1.7061964481497992e-6;3.64670688780748e-6;1.6729952088062457e-6;2.3935769429899997e-6;1.3515482940795059e-6;7.78617017858977e-6;7.78617017858977e-6;4.562164994536438e-6;3.3341132084228114e-6;7.78617017858977e-6;7.298084889578789e-6
Benzylamine;1.4108716062216914e-6;4.86217098239578e-6;1.4054388816001144e-6;1.4423974413802234e-6;8.947917982339212e-7;9.7956921784236e-5;1.273733032507123e-6;4.057254679943804e-6;2.272691021475059e-6;4.985354475254539e-6;7.298084889578789e-6
Benzylamine;8.406740162362329e-7;1.7967987969579273e-6;8.243151618656047e-7;1.1793588856757372e-6;6.659324216464969e-7;3.836387634162488e-6;9.86746689094828e-7;2.247861653239458e-6;1.6427782067830154e-6;3.836387634162488e-6;3.6490424447893944e-6
Benzylamine;7.933310702533023e-7;2.733991734051874e-6;7.90276257030454e-7;8.110580019150183e-7;5.031401382070565e-7;5.5081035903699356e-5;7.162182479537977e-7;2.281388457557684e-6;1.2779308850436764e-6;2.8032576345039263e-6;3.6490424447893944e-6
Benzylamine;7.171640521048415e-8;1.532817098133493e-7;7.032086043787921e-8;1.0060900908104081e-7;5.6809510548948474e-8;3.272754061650151e-7;8.41776051459913e-8;1.9176107988037244e-7;1.4014248718673014e-7;3.272754061650151e-7;7.298084889578789e-7
Benzylamine;2.8318180030161143e-8;6.052532947079154e-8;2.7767130545809692e-8;3.972681039228287e-8;2.2431993662103982e-8;1.2922906333668479e-7;3.32386511849805e-8;7.57194224514288e-8;5.533713200460601e-8;1.2922906333668479e-7;3.6490424447893946e-7
Butylamine;7.6817734065353e-7;2.994379659091564e-6;8.213914125643054e-7;1.1378481688290263e-6;7.045665625180223e-7;9.073062875591145e-6;9.073062875591145e-6;3.2537067658020256e-6;3.2537067658020256e-6;9.073062875591145e-6;2.292997198225815e-5
Butylamine;4.285872899383292e-7;1.670646861367576e-6;4.582768858946737e-7;6.348368237793084e-7;3.9309708530827373e-7;5.062111603007491e-6;5.062111603007491e-6;1.81533259471403e-6;1.81533259471403e-6;5.062111603007491e-6;1.1464985991129074e-5
Butylamine;2.804546304633121e-7;1.0932210523717483e-6;2.9988260898255334e-7;4.1541812134267423e-7;2.572309081125589e-7;3.3124935627227645e-6;3.3124935627227645e-6;1.18789904407055e-6;1.18789904407055e-6;3.3124935627227645e-6;5.732492995564537e-6
Butylamine;2.851099379415064e-7;1.1113675887010578e-6;3.048604043210386e-7;4.223137075687571e-7;2.6150072162278995e-7;3.367478128420748e-6;3.367478128420748e-6;1.2076171542478212e-6;1.2076171542478212e-6;3.367478128420748e-6;1.1464985991129074e-6
Butylamine;4.1224574979311283e-7;1.6069470191313623e-6;4.4080331562255914e-7;6.106312262616032e-7;3.7810874582331834e-7;4.86909911308504e-6;4.86909911308504e-6;1.7461160519702923e-6;1.7461160519702923e-6;4.86909911308504e-6;5.732492995564537e-7
Butylamine;2.0846545285788826e-6;4.4555971478614995e-6;2.0440887930054523e-6;2.5750781997762383e-6;1.9687842268505717e-6;6.092023307714003e-5;4.4555971478614995e-6;5.574116583291258e-6;4.073665846784748e-6;9.513250915909732e-6;2.292997198225815e-5
Butylamine;1.3257350079894917e-6;4.568771713717433e-6;1.3206301117056413e-6;1.216765810578304e-6;9.919050471365351e-7;4.684521912508817e-6;4.684521912508817e-6;3.240574054376227e-6;2.1355494264865447e-6;4.684521912508817e-6;2.292997198225815e-5
Butylamine;1.2233938442564495e-6;2.6147978230696513e-6;1.199587563403717e-6;1.5112023478695176e-6;1.155394560958805e-6;3.5751457671045515e-5;2.6147978230696513e-6;3.271208644731695e-6;2.3906588128593204e-6;5.582916713458981e-6;1.1464985991129074e-5
Butylamine;6.418860230491188e-7;2.2120791016786935e-6;6.394143665310578e-7;5.891260036337786e-7;4.802543359810453e-7;2.268122303616931e-6;2.268122303616931e-6;1.5690007276146415e-6;1.0339768657622564e-6;2.268122303616931e-6;1.1464985991129074e-5
Butylamine;6.183826692758962e-7;1.321688567453399e-6;6.063494294747007e-7;7.638597709795754e-7;5.840114171138404e-7;1.807110762320545e-5;1.321688567453399e-6;1.653481209656584e-6;1.2083941610172103e-6;2.821968539258145e-6;5.732492995564537e-6
Butylamine;4.762920195801555e-7;1.641406082975228e-6;4.7445800196266065e-7;4.3714305029577894e-7;3.5635813739947213e-7;1.682991238090623e-6;1.682991238090623e-6;1.1642293155542437e-6;7.672311156639393e-7;1.682991238090623e-6;5.732492995564537e-6
Butylamine;1.0520282850999182e-7;2.248532868300365e-7;1.0315566430872605e-7;1.299522326299099e-7;9.935539272866148e-8;3.0743611209153793e-6;2.248532868300365e-7;2.8129976596479594e-7;2.0557898856193614e-7;4.800895740558211e-7;1.1464985991129074e-6
Butylamine;1.3097002435885035e-7;2.7992631824058296e-7;1.2842145081663918e-7;1.61781268755619e-7;1.236903835206298e-7;3.827360505387432e-6;2.7992631824058296e-7;3.5019816218200933e-7;2.559311904533762e-7;5.97677306770788e-7;5.732492995564537e-7
Caffeine;1.6586461498515838e-7;6.465455344622311e-7;1.7735458101535166e-7;3.0416931209951864e-7;2.2026649057254914e-7;2.4112303806980707e-5;0.007717673942433604;3.3089726690497684e-7;3.3089726690497684e-7;2.3978438436264044e-7;8.320333556456019e-6
Caffeine;8.335925330867014e-8;3.249370155753187e-7;8.913381220964248e-8;1.5286760674238154e-7;1.1070022490747588e-7;1.2118218470416792e-5;0.003878702743069171;1.6630038356009065e-7;1.6630038356009065e-7;1.2050941207283678e-7;4.160166778228009e-6
Caffeine;3.908137311034344e-8;1.523404329935342e-7;4.1788663327074334e-8;7.16690197963048e-8;5.1899658661626016e-8;5.681392271129612e-6;0.0018184547374086493;7.796671731498277e-8;7.796671731498277e-8;5.649850627964791e-8;2.0800833891140047e-6
Caffeine;7.228758714137637e-9;2.8177930939331673e-8;7.729517673927448e-9;1.3256393267541677e-8;9.59971669244405e-9;1.0508692663485973e-6;3.3635385563841885e-4;1.4421258577893264e-8;1.4421258577893264e-8;1.0450351077779103e-8;4.1601667782280093e-7
Caffeine;3.507704972792841e-9;1.3673145333458286e-8;3.750694780986326e-9;6.432572786654519e-9;4.6581958689024375e-9;5.09927014733107e-7;1.6321337295896677e-4;6.9978155902029266e-9;6.9978155902029266e-9;5.070960297964489e-9;2.0800833891140046e-7
Caffeine;8.724961875835934e-7;1.8648133163664338e-6;8.555180988167847e-7;1.1493528793013076e-6;9.690090732114236e-7;1.765479638374331e-6;1.6850620978990088e-5;1.5203764059884707e-6;1.5203764059884707e-6;7.531617842478611e-7;8.320333556456019e-6
Caffeine;4.4469947298640104e-7;1.5325312834323398e-6;4.4298710613073414e-7;4.869247331967499e-7;4.3224797423875474e-7;5.782907435743684e-7;4.0147409997014617e-7;5.488865295349788e-7;6.67247494061647e-7;4.596366517234125e-7;8.320333556456019e-6
Caffeine;4.467175037068517e-7;9.547832545534134e-7;4.380247328505946e-7;5.884679571400082e-7;4.961320409355069e-7;9.039244733940965e-7;9.039244733940965e-7;7.784317713283908e-7;7.784317713283908e-7;3.856183636497183e-7;4.160166778228009e-6
Caffeine;2.886398361544167e-7;9.947157696878034e-7;2.8752839501567025e-7;3.160468670349444e-7;2.805579768837909e-7;3.7534954641159616e-7;2.605836648679108e-7;3.562642359083423e-7;4.3308845424759125e-7;2.9833506874443165e-7;4.160166778228009e-6
Caffeine;2.09005802135999e-7;4.4671462015267153e-7;2.049387138071998e-7;2.753266133356879e-7;2.3212539092523016e-7;4.2291931268507376e-7;4.2291931268507376e-7;3.6420501866298697e-7;3.6420501866298697e-7;1.8041933603271196e-7;2.0800833891140047e-6
Caffeine;1.59360652477925e-7;5.491915329480903e-7;1.5874701581771472e-7;1.74492321002248e-7;1.5489858520488e-7;2.0723386425235078e-7;1.438705876905473e-7;1.966966924777825e-7;2.391120351545281e-7;1.647134776875522e-7;2.0800833891140047e-6
Caffeine;4.021358175571035e-8;8.594974261667372e-8;3.943105712076533e-8;5.2973980443342566e-8;4.466188636942239e-8;8.137142693131366e-8;8.137142693131366e-8;7.007455364475465e-8;7.007455364475465e-8;3.471342731022103e-8;4.1601667782280093e-7
